Date,Value
2011-04-09,2
2011-04-10,0
2011-04-11,0
2011-04-12,0
2011-04-13,0
2011-04-14,0
2011-04-15,0
2011-04-16,1
2011-04-17,0
2011-04-18,0
2011-04-19,0
2011-04-20,0
2011-04-21,0
2011-04-22,0
2011-04-23,0
2011-04-24,1
2011-04-25,0
2011-04-26,0
2011-04-27,0
2011-04-28,2
2011-04-29,0
2011-04-30,8
2011-05-01,0
2011-05-02,0
2011-05-03,0
2011-05-04,0
2011-05-05,0
2011-05-06,0
2011-05-07,0
2011-05-08,0
2011-05-09,0
2011-05-10,0
2011-05-11,0
2011-05-12,0
2011-05-13,5
2011-05-14,0
2011-05-15,0
2011-05-16,6
2011-05-17,1
2011-05-18,2
2011-05-19,0
2011-05-20,2
2011-05-21,0
2011-05-22,0
2011-05-23,1
2011-05-24,1
2011-05-25,0
2011-05-26,2
2011-05-27,0
2011-05-28,0
2011-05-29,0
2011-05-30,3
2011-05-31,1
2011-06-01,564
2011-06-02,8
2011-06-03,9
2011-06-04,1
2011-06-05,2
2011-06-06,775
2011-06-07,1
2011-06-08,3
2011-06-09,2
2011-06-10,16
2011-06-11,15
2011-06-12,48
2011-06-13,0
2011-06-14,2
2011-06-15,7
2011-06-16,2
2011-06-17,4
2011-06-18,0
2011-06-19,3
2011-06-20,2
2011-06-21,1
2011-06-22,5
2011-06-23,1
2011-06-24,0
2011-06-25,0
2011-06-26,0
2011-06-27,0
2011-06-28,0
2011-06-29,1
2011-06-30,0
2011-07-01,0
2011-07-02,0
2011-07-03,1
2011-07-04,4
2011-07-05,3
2011-07-06,0
2011-07-07,1
2011-07-08,0
2011-07-09,0
2011-07-10,0
2011-07-11,4
2011-07-12,0
2011-07-13,0
2011-07-14,1
2011-07-15,1
2011-07-16,0
2011-07-17,0
2011-07-18,0
2011-07-19,0
2011-07-20,0
2011-07-21,0
2011-07-22,1
2011-07-23,0
2011-07-24,0
2011-07-25,0
2011-07-26,1
2011-07-27,0
2011-07-28,0
2011-07-29,7
2011-07-30,0
2011-07-31,0
2011-08-01,0
2011-08-02,0
2011-08-03,2
2011-08-04,2
2011-08-05,0
2011-08-06,4
2011-08-07,3
2011-08-08,2
2011-08-09,0
2011-08-10,0
2011-08-11,0
2011-08-12,2
2011-08-13,0
2011-08-14,0
2011-08-15,6
2011-08-16,0
2011-08-17,0
2011-08-18,0
2011-08-19,1
2011-08-20,7
2011-08-21,0
2011-08-22,3
2011-08-23,1
2011-08-24,0
2011-08-25,0
2011-08-26,0
2011-08-27,0
2011-08-28,0
2011-08-29,0
2011-08-30,0
2011-08-31,0
2011-09-01,0
2011-09-02,0
2011-09-03,1
2011-09-04,0
2011-09-05,0
2011-09-06,0
2011-09-07,0
2011-09-08,0
2011-09-09,2
2011-09-10,0
2011-09-11,0
2011-09-12,0
2011-09-13,2
2011-09-14,0
2011-09-15,0
2011-09-16,0
2011-09-17,0
2011-09-18,1
2011-09-19,0
2011-09-20,4
2011-09-21,0
2011-09-22,0
2011-09-23,0
2011-09-24,0
2011-09-25,0
2011-09-26,0
2011-09-27,0
2011-09-28,0
2011-09-29,0
2011-09-30,1
2011-10-01,0
2011-10-02,0
2011-10-03,0
2011-10-04,0
2011-10-05,0
2011-10-06,0
2011-10-07,3
2011-10-08,0
2011-10-09,0
2011-10-10,0
2011-10-11,0
2011-10-12,0
2011-10-13,0
2011-10-14,0
2011-10-15,1
2011-10-16,0
2011-10-17,0
2011-10-18,2
2011-10-19,0
2011-10-20,2
2011-10-21,0
2011-10-22,0
2011-10-23,1
2011-10-24,0
2011-10-25,16080
2011-10-26,0
2011-10-27,0
2011-10-28,0
2011-10-29,0
2011-10-30,0
2011-10-31,1
2011-11-01,0
2011-11-02,0
2011-11-03,0
2011-11-04,0
2011-11-05,1
2011-11-06,1
2011-11-07,2
2011-11-08,0
2011-11-09,0
2011-11-10,1
2011-11-11,0
2011-11-12,0
2011-11-13,0
2011-11-14,1
2011-11-15,0
2011-11-16,0
2011-11-17,0
2011-11-18,0
2011-11-19,3
2011-11-20,1
2011-11-21,0
2011-11-22,0
2011-11-23,0
2011-11-24,4
2011-11-25,0
2011-11-26,0
2011-11-27,2
2011-11-28,0
2011-11-29,1
2011-11-30,0
2011-12-01,0
2011-12-02,0
2011-12-03,1
2011-12-04,0
2011-12-05,0
2011-12-06,6
2011-12-07,17
2011-12-08,4
2011-12-09,2
2011-12-10,4
2011-12-11,3
2011-12-12,8
2011-12-13,2
2011-12-14,1
2011-12-15,2
2011-12-16,3
2011-12-17,4
2011-12-18,0
2011-12-19,2
2011-12-20,1
2011-12-21,0
2011-12-22,4
2011-12-23,1
2011-12-24,2
2011-12-25,1
2011-12-26,5
2011-12-27,1
2011-12-28,0
2011-12-29,0
2011-12-30,0
2011-12-31,0
2012-01-01,0
2012-01-02,2
2012-01-03,1
2012-01-04,4
2012-01-05,1
2012-01-06,1
2012-01-07,7
2012-01-08,2
2012-01-09,0
2012-01-10,1
2012-01-11,2
2012-01-12,7
2012-01-13,12
2012-01-14,12
2012-01-15,20
2012-01-16,10
2012-01-17,14
2012-01-18,0
2012-01-19,0
2012-01-20,0
2012-01-21,1
2012-01-22,0
2012-01-23,0
2012-01-24,1
2012-01-25,0
2012-01-26,0
2012-01-27,5
2012-01-28,0
2012-01-29,0
2012-01-30,0
2012-01-31,1
2012-02-01,3
2012-02-02,1
2012-02-03,9
2012-02-04,0
2012-02-05,0
2012-02-06,0
2012-02-07,0
2012-02-08,1
2012-02-09,0
2012-02-10,0
2012-02-11,1
2012-02-12,0
2012-02-13,0
2012-02-14,0
2012-02-15,1
2012-02-16,0
2012-02-17,1
2012-02-18,0
2012-02-19,0
2012-02-20,0
2012-02-21,0
2012-02-22,0
2012-02-23,0
2012-02-24,0
2012-02-25,0
2012-02-26,0
2012-02-27,0
2012-02-28,0
2012-02-29,0
2012-03-01,0
2012-03-02,0
2012-03-03,0
2012-03-04,0
2012-03-05,0
2012-03-06,2
2012-03-07,0
2012-03-08,0
2012-03-09,0
2012-03-10,0
2012-03-11,0
2012-03-12,0
2012-03-13,0
2012-03-14,0
2012-03-15,0
2012-03-16,0
2012-03-17,0
2012-03-18,0
2012-03-19,0
2012-03-20,0
2012-03-21,1
2012-03-22,0
2012-03-23,0
2012-03-24,0
2012-03-25,3
2012-03-26,1
2012-03-27,2
2012-03-28,0
2012-03-29,1
2012-03-30,0
2012-03-31,1
2012-04-01,2
2012-04-02,1
2012-04-03,0
2012-04-04,1
2012-04-05,0
2012-04-06,1
2012-04-07,1
2012-04-08,1
2012-04-09,0
2012-04-10,1
2012-04-11,0
2012-04-12,0
2012-04-13,2
2012-04-14,0
2012-04-15,1
2012-04-16,0
2012-04-17,1
2012-04-18,0
2012-04-19,0
2012-04-20,0
2012-04-21,1
2012-04-22,0
2012-04-23,0
2012-04-24,1
2012-04-25,1
2012-04-26,0
2012-04-27,36
2012-04-28,0
2012-04-29,1
2012-04-30,0
2012-05-01,4
2012-05-02,0
2012-05-03,0
2012-05-04,0
2012-05-05,0
2012-05-06,0
2012-05-07,0
2012-05-08,0
2012-05-09,0
2012-05-10,0
2012-05-11,0
2012-05-12,0
2012-05-13,0
2012-05-14,0
2012-05-15,0
2012-05-16,0
2012-05-17,0
2012-05-18,0
2012-05-19,0
2012-05-20,0
2012-05-21,0
2012-05-22,0
2012-05-23,0
2012-05-24,0
2012-05-25,0
2012-05-26,0
2012-05-27,0
2012-05-28,0
2012-05-29,0
2012-05-30,1
2012-05-31,0
2012-06-01,0
2012-06-02,0
2012-06-03,0
2012-06-04,0
2012-06-05,0
2012-06-06,0
2012-06-07,0
2012-06-08,0
2012-06-09,0
2012-06-10,0
2012-06-11,0
2012-06-12,2
2012-06-13,3
2012-06-14,0
2012-06-15,0
2012-06-16,2
2012-06-17,0
2012-06-18,0
2012-06-19,0
2012-06-20,0
2012-06-21,1
2012-06-22,2
2012-06-23,1
2012-06-24,3
2012-06-25,1
2012-06-26,0
2012-06-27,0
2012-06-28,1
2012-06-29,0
2012-06-30,3
2012-07-01,0
2012-07-02,0
2012-07-03,0
2012-07-04,11
2012-07-05,1
2012-07-06,0
2012-07-07,0
2012-07-08,0
2012-07-09,0
2012-07-10,0
2012-07-11,1
2012-07-12,0
2012-07-13,1
2012-07-14,13
2012-07-15,0
2012-07-16,1
2012-07-17,0
2012-07-18,1
2012-07-19,0
2012-07-20,0
2012-07-21,1
2012-07-22,0
2012-07-23,0
2012-07-24,5
2012-07-25,0
2012-07-26,1
2012-07-27,0
2012-07-28,0
2012-07-29,0
2012-07-30,0
2012-07-31,0
2012-08-01,0
2012-08-02,0
2012-08-03,0
2012-08-04,0
2012-08-05,2
2012-08-06,0
2012-08-07,0
2012-08-08,1
2012-08-09,2
2012-08-10,0
2012-08-11,0
2012-08-12,2
2012-08-13,0
2012-08-14,24
2012-08-15,0
2012-08-16,0
2012-08-17,0
2012-08-18,0
2012-08-19,0
2012-08-20,1
2012-08-21,1
2012-08-22,0
2012-08-23,1
2012-08-24,0
2012-08-25,0
2012-08-26,1
2012-08-27,0
2012-08-28,0
2012-08-29,0
2012-08-30,0
2012-08-31,0
2012-09-01,0
2012-09-02,0
2012-09-03,0
2012-09-04,0
2012-09-05,5
2012-09-06,1
2012-09-07,0
2012-09-08,0
2012-09-09,1
2012-09-10,1
2012-09-11,0
2012-09-12,0
2012-09-13,0
2012-09-14,1
2012-09-15,0
2012-09-16,0
2012-09-17,0
2012-09-18,0
2012-09-19,0
2012-09-20,0
2012-09-21,1
2012-09-22,0
2012-09-23,0
2012-09-24,0
2012-09-25,0
2012-09-26,1
2012-09-27,0
2012-09-28,0
2012-09-29,0
2012-09-30,0
2012-10-01,0
2012-10-02,0
2012-10-03,0
2012-10-04,0
2012-10-05,0
2012-10-06,0
2012-10-07,0
2012-10-08,1
2012-10-09,0
2012-10-10,1
2012-10-11,0
2012-10-12,0
2012-10-13,3
2012-10-14,1
2012-10-15,0
2012-10-16,0
2012-10-17,12
2012-10-18,0
2012-10-19,1
2012-10-20,0
2012-10-21,1
2012-10-22,0
2012-10-23,0
2012-10-24,0
2012-10-25,0
2012-10-26,27
2012-10-27,1
2012-10-28,0
2012-10-29,0
2012-10-30,0
2012-10-31,1
2012-11-01,1
2012-11-02,0
2012-11-03,3
2012-11-04,0
2012-11-05,0
2012-11-06,2
2012-11-07,3
2012-11-08,1
2012-11-09,4
2012-11-10,2
2012-11-11,0
2012-11-12,0
2012-11-13,0
2012-11-14,0
2012-11-15,2
2012-11-16,8
2012-11-17,4
2012-11-18,6
2012-11-19,4
2012-11-20,2
2012-11-21,3
2012-11-22,0
2012-11-23,3
2012-11-24,1
2012-11-25,2
2012-11-26,1
2012-11-27,0
2012-11-28,5
2012-11-29,0
2012-11-30,0
2012-12-01,1
2012-12-02,0
2012-12-03,1
2012-12-04,3
2012-12-05,0
2012-12-06,0
2012-12-07,2
2012-12-08,2
2012-12-09,2
2012-12-10,1
2012-12-11,1
2012-12-12,1
2012-12-13,1
2012-12-14,4
2012-12-15,4
2012-12-16,3
2012-12-17,3
2012-12-18,2
2012-12-19,3
2012-12-20,10
2012-12-21,0
2012-12-22,0
2012-12-23,0
2012-12-24,1
2012-12-25,0
2012-12-26,1
2012-12-27,3
2012-12-28,0
2012-12-29,1
2012-12-30,3
2012-12-31,2
2013-01-01,0
2013-01-02,2
2013-01-03,8
2013-01-04,1
2013-01-05,0
2013-01-06,1
2013-01-07,7
2013-01-08,3
2013-01-09,1
2013-01-10,1
2013-01-11,0
2013-01-12,1
2013-01-13,2
2013-01-14,0
2013-01-15,1
2013-01-16,0
2013-01-17,2
2013-01-18,0
2013-01-19,0
2013-01-20,0
2013-01-21,1
2013-01-22,0
2013-01-23,3
2013-01-24,4
2013-01-25,2
2013-01-26,0
2013-01-27,0
2013-01-28,4
2013-01-29,1
2013-01-30,3
2013-01-31,5
2013-02-01,1
2013-02-02,0
2013-02-03,4
2013-02-04,3
2013-02-05,1
2013-02-06,3
2013-02-07,1
2013-02-08,2
2013-02-09,1
2013-02-10,3
2013-02-11,78
2013-02-12,3
2013-02-13,1
2013-02-14,7
2013-02-15,2
2013-02-16,5
2013-02-17,0
2013-02-18,1
2013-02-19,4
2013-02-20,3
2013-02-21,4
2013-02-22,9
2013-02-23,0
2013-02-24,1
2013-02-25,5
2013-02-26,3
2013-02-27,4
2013-02-28,6
2013-03-01,1
2013-03-02,0
2013-03-03,1
2013-03-04,4
2013-03-05,10
2013-03-06,9
2013-03-07,5
2013-03-08,2
2013-03-09,3
2013-03-10,8
2013-03-11,5
2013-03-12,9
2013-03-13,4
2013-03-14,6
2013-03-15,2
2013-03-16,8
2013-03-17,2
2013-03-18,694
2013-03-19,4
2013-03-20,7
2013-03-21,11
2013-03-22,7
2013-03-23,8
2013-03-24,9
2013-03-25,7
2013-03-26,3
2013-03-27,5
2013-03-28,11
2013-03-29,6
2013-03-30,9
2013-03-31,5
2013-04-01,28
2013-04-02,20
2013-04-03,60
2013-04-04,31
2013-04-05,23
2013-04-06,11
2013-04-07,32
2013-04-08,24
2013-04-09,66
2013-04-10,175
2013-04-11,66
2013-04-12,62
2013-04-13,51
2013-04-14,9
2013-04-15,20
2013-04-16,15
2013-04-17,24
2013-04-18,27
2013-04-19,295
2013-04-20,5
2013-04-21,8
2013-04-22,19
2013-04-23,9
2013-04-24,15
2013-04-25,11
2013-04-26,10
2013-04-27,14
2013-04-28,12
2013-04-29,8
2013-04-30,21
2013-05-01,17
2013-05-02,26
2013-05-03,10
2013-05-04,4
2013-05-05,7
2013-05-06,9
2013-05-07,17
2013-05-08,9
2013-05-09,10
2013-05-10,27
2013-05-11,1
2013-05-12,1
2013-05-13,16
2013-05-14,14
2013-05-15,12
2013-05-16,21
2013-05-17,7
2013-05-18,14
2013-05-19,9
2013-05-20,14
2013-05-21,10
2013-05-22,16
2013-05-23,24
2013-05-24,22
2013-05-25,21
2013-05-26,20
2013-05-27,26
2013-05-28,15
2013-05-29,13
2013-05-30,16
2013-05-31,6
2013-06-01,14
2013-06-02,7
2013-06-03,9
2013-06-04,10
2013-06-05,7
2013-06-06,11
2013-06-07,16
2013-06-08,2
2013-06-09,22
2013-06-10,10
2013-06-11,33
2013-06-12,20
2013-06-13,11
2013-06-14,6
2013-06-15,13
2013-06-16,9
2013-06-17,17
2013-06-18,6
2013-06-19,10
2013-06-20,5
2013-06-21,4
2013-06-22,4
2013-06-23,19
2013-06-24,3
2013-06-25,6
2013-06-26,3
2013-06-27,7
2013-06-28,4
2013-06-29,8
2013-06-30,2
2013-07-01,2
2013-07-02,33
2013-07-03,12
2013-07-04,15
2013-07-05,22
2013-07-06,17
2013-07-07,16
2013-07-08,10
2013-07-09,5
2013-07-10,13
2013-07-11,16
2013-07-12,35
2013-07-13,8
2013-07-14,14
2013-07-15,17
2013-07-16,27
2013-07-17,15
2013-07-18,18
2013-07-19,18
2013-07-20,37
2013-07-21,10
2013-07-22,8
2013-07-23,44
2013-07-24,24
2013-07-25,5
2013-07-26,10
2013-07-27,9
2013-07-28,7
2013-07-29,5
2013-07-30,4
2013-07-31,10
2013-08-01,9
2013-08-02,10
2013-08-03,9
2013-08-04,14
2013-08-05,12
2013-08-06,7
2013-08-07,8
2013-08-08,12
2013-08-09,14
2013-08-10,7
2013-08-11,7
2013-08-12,3
2013-08-13,9
2013-08-14,14
2013-08-15,17
2013-08-16,55
2013-08-17,8
2013-08-18,9
2013-08-19,16
2013-08-20,17
2013-08-21,40
2013-08-22,4
2013-08-23,16
2013-08-24,8
2013-08-25,9
2013-08-26,7
2013-08-27,16
2013-08-28,40
2013-08-29,54
2013-08-30,14
2013-08-31,7
2013-09-01,7
2013-09-02,13
2013-09-03,37
2013-09-04,13
2013-09-05,9
2013-09-06,12
2013-09-07,3
2013-09-08,10
2013-09-09,3
2013-09-10,7
2013-09-11,2
2013-09-12,9
2013-09-13,3
2013-09-14,6
2013-09-15,15
2013-09-16,13
2013-09-17,7
2013-09-18,4
2013-09-19,12
2013-09-20,13
2013-09-21,5
2013-09-22,11
2013-09-23,7
2013-09-24,6
2013-09-25,13
2013-09-26,14
2013-09-27,6
2013-09-28,11
2013-09-29,5
2013-09-30,13
2013-10-01,13
2013-10-02,33
2013-10-03,15
2013-10-04,22
2013-10-05,8
2013-10-06,6
2013-10-07,8
2013-10-08,10
2013-10-09,8
2013-10-10,10
2013-10-11,18
2013-10-12,11
2013-10-13,7
2013-10-14,18
2013-10-15,12
2013-10-16,13
2013-10-17,13
2013-10-18,15
2013-10-19,41
2013-10-20,29
2013-10-21,31
2013-10-22,30
2013-10-23,75
2013-10-24,62
2013-10-25,17
2013-10-26,12
2013-10-27,17
2013-10-28,27
2013-10-29,41
2013-10-30,54
2013-10-31,42
2013-11-01,24
2013-11-02,22
2013-11-03,15
2013-11-04,34
2013-11-05,78
2013-11-06,40
2013-11-07,23
2013-11-08,68
2013-11-09,181
2013-11-10,58
2013-11-11,62
2013-11-12,35
2013-11-13,37
2013-11-14,39
2013-11-15,48
2013-11-16,20
2013-11-17,64
2013-11-18,223
2013-11-19,108
2013-11-20,55
2013-11-21,167
2013-11-22,106
2013-11-23,86
2013-11-24,31
2013-11-25,63
2013-11-26,32
2013-11-27,159
2013-11-28,167
2013-11-29,159
2013-11-30,41
2013-12-01,99
2013-12-02,123
2013-12-03,114
2013-12-04,407
2013-12-05,313
2013-12-06,238
2013-12-07,186
2013-12-08,177
2013-12-09,201
2013-12-10,223
2013-12-11,338
2013-12-12,175
2013-12-13,252
2013-12-14,286
2013-12-15,234
2013-12-16,124
2013-12-17,283
2013-12-18,232
2013-12-19,145
2013-12-20,195
2013-12-21,154
2013-12-22,135
2013-12-23,121
2013-12-24,131
2013-12-25,123
2013-12-26,95
2013-12-27,76
2013-12-28,120
2013-12-29,61
2013-12-30,51
2013-12-31,59
2014-01-01,31
2014-01-02,56
2014-01-03,66
2014-01-04,68
2014-01-05,128
2014-01-06,116
2014-01-07,56
2014-01-08,196
2014-01-09,110
2014-01-10,114
2014-01-11,88
2014-01-12,75
2014-01-13,102
2014-01-14,120
2014-01-15,125
2014-01-16,206
2014-01-17,147
2014-01-18,207
2014-01-19,146
2014-01-20,125
2014-01-21,111
2014-01-22,2566
2014-01-23,208
2014-01-24,155
2014-01-25,170
2014-01-26,164
2014-01-27,125
2014-01-28,193
2014-01-29,172
2014-01-30,128
2014-01-31,148
2014-02-01,131
2014-02-02,169
2014-02-03,124
2014-02-04,145
2014-02-05,111
2014-02-06,243
2014-02-07,303
2014-02-08,130
2014-02-09,203
2014-02-10,235
2014-02-11,213
2014-02-12,205
2014-02-13,205
2014-02-14,320
2014-02-15,178
2014-02-16,173
2014-02-17,131
2014-02-18,145
2014-02-19,190
2014-02-20,180
2014-02-21,184
2014-02-22,214
2014-02-23,124
2014-02-24,180
2014-02-25,401
2014-02-26,234
2014-02-27,123
2014-02-28,199
2014-03-01,189
2014-03-02,175
2014-03-03,145
2014-03-04,253
2014-03-05,437
2014-03-06,197
2014-03-07,127
2014-03-08,120
2014-03-09,152
2014-03-10,157
2014-03-11,266
2014-03-12,237
2014-03-13,207
2014-03-14,218
2014-03-15,155
2014-03-16,63
2014-03-17,186
2014-03-18,76
2014-03-19,148
2014-03-20,122
2014-03-21,90
2014-03-22,93
2014-03-23,57
2014-03-24,121
2014-03-25,181
2014-03-26,236
2014-03-27,374
2014-03-28,85
2014-03-29,77
2014-03-30,81
2014-03-31,102
2014-04-01,98
2014-04-02,191
2014-04-03,160
2014-04-04,203
2014-04-05,140
2014-04-06,233
2014-04-07,174
2014-04-08,172
2014-04-09,138
2014-04-10,297
2014-04-11,229
2014-04-12,230
2014-04-13,210
2014-04-14,195
2014-04-15,184
2014-04-16,119
2014-04-17,196
2014-04-18,125
2014-04-19,146
2014-04-20,163
2014-04-21,182
2014-04-22,204
2014-04-23,196
2014-04-24,198
2014-04-25,195
2014-04-26,123
2014-04-27,181
2014-04-28,130
2014-04-29,206
2014-04-30,145
2014-05-01,210
2014-05-02,219
2014-05-03,120
2014-05-04,279
2014-05-05,152
2014-05-06,178
2014-05-07,158
2014-05-08,136
2014-05-09,173
2014-05-10,191
2014-05-11,173
2014-05-12,198
2014-05-13,164
2014-05-14,154
2014-05-15,127
2014-05-16,123
2014-05-17,114
2014-05-18,133
2014-05-19,223
2014-05-20,181
2014-05-21,160
2014-05-22,155
2014-05-23,124
2014-05-24,118
2014-05-25,126
2014-05-26,110
2014-05-27,150
2014-05-28,115
2014-05-29,228
2014-05-30,194
2014-05-31,148
2014-06-01,209
2014-06-02,172
2014-06-03,264
2014-06-04,181
2014-06-05,121
2014-06-06,123
2014-06-07,179
2014-06-08,108
2014-06-09,169
2014-06-10,88
2014-06-11,143
2014-06-12,132
2014-06-13,91
2014-06-14,118
2014-06-15,118
2014-06-16,117
2014-06-17,184
2014-06-18,143
2014-06-19,139
2014-06-20,138
2014-06-21,133
2014-06-22,108
2014-06-23,159
2014-06-24,161
2014-06-25,142
2014-06-26,146
2014-06-27,107
2014-06-28,103
2014-06-29,67
