Date,Value
2014-06-30,0
2014-07-01,0
2014-07-02,0
2014-07-03,0
2014-07-04,0
2014-07-05,0
2014-07-06,0
2014-07-07,0
2014-07-08,0
2014-07-09,0
2014-07-10,0
2014-07-11,0
2014-07-12,0
2014-07-13,0
2014-07-14,0
2014-07-15,0
2014-07-16,0
2014-07-17,0
2014-07-18,0
2014-07-19,0
2014-07-20,0
2014-07-21,0
2014-07-22,0
2014-07-23,0
2014-07-24,0
2014-07-25,0
2014-07-26,0
2014-07-27,0
2014-07-28,0
2014-07-29,0
2014-07-30,0
2014-07-31,0
2014-08-01,0
2014-08-02,0
2014-08-03,0
2014-08-04,0
2014-08-05,0
2014-08-06,0
2014-08-07,0
2014-08-08,0
2014-08-09,0
2014-08-10,0
2014-08-11,0
2014-08-12,0
2014-08-13,0
2014-08-14,0
2014-08-15,0
2014-08-16,0
2014-08-17,0
2014-08-18,0
2014-08-19,0
2014-08-20,0
2014-08-21,0
2014-08-22,0
2014-08-23,0
2014-08-24,0
2014-08-25,0
2014-08-26,0
2014-08-27,0
2014-08-28,0
2014-08-29,0
2014-08-30,0
2014-08-31,0
2014-09-01,0
2014-09-02,0
2014-09-03,0
2014-09-04,0
2014-09-05,0
2014-09-06,0
2014-09-07,0
2014-09-08,0
2014-09-09,0
2014-09-10,0
2014-09-11,0
2014-09-12,0
2014-09-13,0
2014-09-14,0
2014-09-15,0
2014-09-16,0
2014-09-17,0
2014-09-18,0
2014-09-19,0
2014-09-20,0
2014-09-21,0
2014-09-22,0
2014-09-23,0
2014-09-24,0
2014-09-25,0
2014-09-26,0
2014-09-27,0
2014-09-28,0
2014-09-29,0
2014-09-30,0
2014-10-01,0
2014-10-02,0
2014-10-03,0
2014-10-04,0
2014-10-05,0
2014-10-06,0
2014-10-07,0
2014-10-08,0
2014-10-09,0
2014-10-10,0
2014-10-11,0
2014-10-12,0
2014-10-13,0
2014-10-14,0
2014-10-15,0
2014-10-16,0
2014-10-17,0
2014-10-18,0
2014-10-19,0
2014-10-20,0
2014-10-21,0
2014-10-22,0
2014-10-23,0
2014-10-24,0
2014-10-25,0
2014-10-26,0
2014-10-27,0
2014-10-28,0
2014-10-29,0
2014-10-30,0
2014-10-31,0
2014-11-01,0
2014-11-02,0
2014-11-03,0
2014-11-04,0
2014-11-05,0
2014-11-06,0
2014-11-07,0
2014-11-08,0
2014-11-09,0
2014-11-10,0
2014-11-11,0
2014-11-12,0
2014-11-13,0
2014-11-14,0
2014-11-15,0
2014-11-16,0
2014-11-17,0
2014-11-18,0
2014-11-19,0
2014-11-20,0
2014-11-21,0
2014-11-22,0
2014-11-23,0
2014-11-24,0
2014-11-25,0
2014-11-26,0
2014-11-27,0
2014-11-28,0
2014-11-29,0
2014-11-30,0
2014-12-01,0
2014-12-02,0
2014-12-03,0
2014-12-04,0
2014-12-05,0
2014-12-06,0
2014-12-07,0
2014-12-08,0
2014-12-09,0
2014-12-10,0
2014-12-11,0
2014-12-12,0
2014-12-13,0
2014-12-14,0
2014-12-15,0
2014-12-16,0
2014-12-17,0
2014-12-18,0
2014-12-19,0
2014-12-20,0
2014-12-21,0
2014-12-22,0
2014-12-23,0
2014-12-24,0
2014-12-25,0
2014-12-26,0
2014-12-27,0
2014-12-28,0
2014-12-29,0
2014-12-30,0
2014-12-31,0
2015-01-01,0
2015-01-02,0
2015-01-03,0
2015-01-04,0
2015-01-05,0
2015-01-06,0
2015-01-07,0
2015-01-08,0
2015-01-09,0
2015-01-10,0
2015-01-11,0
2015-01-12,0
2015-01-13,0
2015-01-14,0
2015-01-15,0
2015-01-16,0
2015-01-17,0
2015-01-18,0
2015-01-19,0
2015-01-20,0
2015-01-21,0
2015-01-22,0
2015-01-23,0
2015-01-24,0
2015-01-25,0
2015-01-26,0
2015-01-27,0
2015-01-28,0
2015-01-29,0
2015-01-30,0
2015-01-31,0
2015-02-01,0
2015-02-02,0
2015-02-03,0
2015-02-04,0
2015-02-05,0
2015-02-06,0
2015-02-07,0
2015-02-08,0
2015-02-09,0
2015-02-10,0
2015-02-11,0
2015-02-12,0
2015-02-13,0
2015-02-14,0
2015-02-15,0
2015-02-16,0
2015-02-17,0
2015-02-18,0
2015-02-19,0
2015-02-20,0
2015-02-21,0
2015-02-22,0
2015-02-23,0
2015-02-24,0
2015-02-25,0
2015-02-26,0
2015-02-27,0
2015-02-28,0
2015-03-01,0
2015-03-02,0
2015-03-03,0
2015-03-04,0
2015-03-05,0
2015-03-06,0
2015-03-07,0
2015-03-08,0
2015-03-09,0
2015-03-10,0
2015-03-11,0
2015-03-12,0
2015-03-13,0
2015-03-14,0
2015-03-15,0
2015-03-16,0
2015-03-17,0
2015-03-18,0
2015-03-19,0
2015-03-20,0
2015-03-21,0
2015-03-22,0
2015-03-23,0
2015-03-24,0
2015-03-25,0
2015-03-26,0
2015-03-27,0
2015-03-28,0
2015-03-29,0
2015-03-30,0
2015-03-31,0
2015-04-01,0
2015-04-02,0
2015-04-03,0
2015-04-04,0
2015-04-05,0
2015-04-06,0
2015-04-07,0
2015-04-08,0
2015-04-09,0
2015-04-10,0
2015-04-11,0
2015-04-12,0
2015-04-13,0
2015-04-14,0
2015-04-15,0
2015-04-16,0
2015-04-17,0
2015-04-18,0
2015-04-19,0
2015-04-20,0
2015-04-21,0
2015-04-22,0
2015-04-23,0
2015-04-24,0
2015-04-25,0
2015-04-26,0
2015-04-27,0
2015-04-28,0
2015-04-29,0
2015-04-30,0
2015-05-01,0
2015-05-02,0
2015-05-03,0
2015-05-04,0
2015-05-05,0
2015-05-06,0
2015-05-07,0
2015-05-08,0
2015-05-09,0
2015-05-10,0
2015-05-11,0
2015-05-12,0
2015-05-13,0
2015-05-14,0
2015-05-15,0
2015-05-16,0
2015-05-17,0
2015-05-18,0
2015-05-19,0
2015-05-20,0
2015-05-21,0
2015-05-22,0
2015-05-23,0
2015-05-24,0
2015-05-25,0
2015-05-26,0
2015-05-27,0
2015-05-28,0
2015-05-29,0
2015-05-30,0
2015-05-31,0
2015-06-01,0
2015-06-02,0
2015-06-03,0
2015-06-04,0
2015-06-05,0
2015-06-06,0
2015-06-07,0
2015-06-08,0
2015-06-09,0
2015-06-10,0
2015-06-11,0
2015-06-12,0
2015-06-13,0
2015-06-14,0
2015-06-15,0
2015-06-16,0
2015-06-17,0
2015-06-18,0
2015-06-19,0
2015-06-20,0
2015-06-21,0
2015-06-22,0
2015-06-23,0
2015-06-24,0
2015-06-25,0
2015-06-26,0
2015-06-27,0
2015-06-28,0
2015-06-29,0
2015-06-30,0
2015-07-01,74
2015-07-02,73
2015-07-03,41
2015-07-04,27
2015-07-05,35
2015-07-06,140
2015-07-07,75
2015-07-08,249
2015-07-09,104
2015-07-10,145
2015-07-11,49
2015-07-12,80
2015-07-13,61
2015-07-14,112
2015-07-15,61
2015-07-16,55
2015-07-17,23
2015-07-18,32
2015-07-19,75
2015-07-20,39
2015-07-21,61
2015-07-22,723
2015-07-23,17
2015-07-24,51
2015-07-25,24
2015-07-26,29
2015-07-27,35
2015-07-28,28
2015-07-29,55
2015-07-30,74
2015-07-31,21
2015-08-01,74
2015-08-02,813
2015-08-03,51
2015-08-04,74
2015-08-05,82
2015-08-06,60
2015-08-07,52
2015-08-08,75
2015-08-09,24
2015-08-10,94
2015-08-11,55
2015-08-12,52
2015-08-13,18
2015-08-14,29
2015-08-15,53
2015-08-16,20
2015-08-17,30
2015-08-18,69
2015-08-19,51
2015-08-20,124
2015-08-21,79
2015-08-22,22
2015-08-23,35
2015-08-24,464
2015-08-25,92
2015-08-26,205
2015-08-27,29
2015-08-28,30
2015-08-29,29
2015-08-30,29
2015-08-31,133
2015-09-01,27
2015-09-02,70
2015-09-03,69
2015-09-04,33
2015-09-05,28
2015-09-06,24
2015-09-07,51
2015-09-08,31
2015-09-09,61
2015-09-10,50
2015-09-11,61
2015-09-12,24
2015-09-13,36
2015-09-14,56
2015-09-15,38
2015-09-16,19
2015-09-17,61
2015-09-18,24
2015-09-19,9
2015-09-20,30
2015-09-21,194
2015-09-22,62
2015-09-23,26
2015-09-24,35
2015-09-25,181
2015-09-26,21
2015-09-27,13
2015-09-28,38
2015-09-29,32
2015-09-30,48
2015-10-01,118
2015-10-02,33
2015-10-03,26
2015-10-04,195
2015-10-05,92
2015-10-06,17
2015-10-07,54
2015-10-08,152
2015-10-09,32
2015-10-10,15
2015-10-11,12
2015-10-12,14
2015-10-13,22
2015-10-14,103
2015-10-15,32
2015-10-16,51
2015-10-17,61
2015-10-18,15
2015-10-19,114
2015-10-20,47
2015-10-21,55
2015-10-22,38
2015-10-23,15
2015-10-24,15
2015-10-25,12
2015-10-26,26
2015-10-27,20
2015-10-28,15
2015-10-29,29
2015-10-30,63
2015-10-31,28
2015-11-01,19
2015-11-02,34
2015-11-03,602
2015-11-04,123
2015-11-05,175
2015-11-06,114
2015-11-07,169
2015-11-08,31
2015-11-09,27
2015-11-10,80
2015-11-11,36
2015-11-12,38
2015-11-13,76
2015-11-14,45
2015-11-15,163
2015-11-16,11
2015-11-17,73
2015-11-18,40
2015-11-19,67
2015-11-20,36
2015-11-21,54
2015-11-22,57
2015-11-23,26
2015-11-24,51
2015-11-25,120
2015-11-26,30
2015-11-27,139
2015-11-28,111
2015-11-29,34
2015-11-30,136
2015-12-01,31
2015-12-02,96
2015-12-03,53
2015-12-04,22
2015-12-05,51
2015-12-06,59
2015-12-07,21
2015-12-08,41
2015-12-09,70
2015-12-10,42
2015-12-11,46
2015-12-12,38
2015-12-13,55
2015-12-14,127
2015-12-15,56
2015-12-16,33
2015-12-17,40
2015-12-18,79
2015-12-19,139
2015-12-20,54
2015-12-21,52
2015-12-22,64
2015-12-23,84
2015-12-24,32
2015-12-25,25
2015-12-26,23
2015-12-27,44
2015-12-28,59
2015-12-29,90
2015-12-30,44
2015-12-31,91
2016-01-01,54
2016-01-02,82
2016-01-03,44
2016-01-04,121
2016-01-05,76
2016-01-06,31
2016-01-07,102
2016-01-08,73
2016-01-09,78
2016-01-10,73
2016-01-11,69
2016-01-12,123
2016-01-13,132
2016-01-14,125
2016-01-15,398
2016-01-16,142
2016-01-17,55
2016-01-18,65
2016-01-19,101
2016-01-20,73
2016-01-21,74
2016-01-22,77
2016-01-23,57
2016-01-24,55
2016-01-25,55
2016-01-26,136
2016-01-27,43
2016-01-28,102
2016-01-29,113
2016-01-30,99
2016-01-31,67
2016-02-01,77
2016-02-02,97
2016-02-03,79
2016-02-04,32
2016-02-05,95
2016-02-06,64
2016-02-07,57
2016-02-08,80
2016-02-09,55
2016-02-10,96
2016-02-11,62
2016-02-12,95
2016-02-13,40
2016-02-14,78
2016-02-15,220
2016-02-16,99
2016-02-17,47
2016-02-18,59
2016-02-19,73
2016-02-20,76
2016-02-21,67
2016-02-22,153
2016-02-23,61
2016-02-24,131
2016-02-25,80
2016-02-26,39
2016-02-27,90
2016-02-28,106
2016-02-29,49
2016-03-01,61
2016-03-02,74
2016-03-03,60
2016-03-04,72
2016-03-05,61
2016-03-06,71
2016-03-07,78
2016-03-08,77
2016-03-09,35
2016-03-10,59
2016-03-11,52
2016-03-12,186
2016-03-13,66
2016-03-14,84
2016-03-15,91
2016-03-16,75
2016-03-17,125
2016-03-18,55
2016-03-19,88
2016-03-20,95
2016-03-21,104
2016-03-22,145
2016-03-23,52
2016-03-24,75
2016-03-25,47
2016-03-26,60
2016-03-27,109
2016-03-28,131
2016-03-29,65
2016-03-30,44
2016-03-31,111
2016-04-01,69
2016-04-02,172
2016-04-03,61
2016-04-04,75
2016-04-05,37
2016-04-06,63
2016-04-07,47
2016-04-08,41
2016-04-09,35
2016-04-10,22
2016-04-11,61
2016-04-12,50
2016-04-13,37
2016-04-14,66
2016-04-15,48
2016-04-16,26
2016-04-17,29
2016-04-18,59
2016-04-19,51
2016-04-20,44
2016-04-21,94
2016-04-22,237
2016-04-23,1485
2016-04-24,100
2016-04-25,47
2016-04-26,49
2016-04-27,177
2016-04-28,467
2016-04-29,160
2016-04-30,73
2016-05-01,77
2016-05-02,76
2016-05-03,61
2016-05-04,25
2016-05-05,54
2016-05-06,86
2016-05-07,52
2016-05-08,225
2016-05-09,33
2016-05-10,75
2016-05-11,16
2016-05-12,75
2016-05-13,60
2016-05-14,47
2016-05-15,70
2016-05-16,64
2016-05-17,69
2016-05-18,54
2016-05-19,83
2016-05-20,131
2016-05-21,61
2016-05-22,48
2016-05-23,85
2016-05-24,48
2016-05-25,29
2016-05-26,18
2016-05-27,77
2016-05-28,48
2016-05-29,80
2016-05-30,79
2016-05-31,77
2016-06-01,124
2016-06-02,130
2016-06-03,124
2016-06-04,57
2016-06-05,78
2016-06-06,109
2016-06-07,93
2016-06-08,56
2016-06-09,199
2016-06-10,122
2016-06-11,87
2016-06-12,145
2016-06-13,261
2016-06-14,59
2016-06-15,87
2016-06-16,151
2016-06-17,82
2016-06-18,74
2016-06-19,106
2016-06-20,73
2016-06-21,100
2016-06-22,91
2016-06-23,179
2016-06-24,287
2016-06-25,60
2016-06-26,72
2016-06-27,313
2016-06-28,54
2016-06-29,46
2016-06-30,86
2016-07-01,87
2016-07-02,35
2016-07-03,730
2016-07-04,530
2016-07-05,208
2016-07-06,171
2016-07-07,451
2016-07-08,90
2016-07-09,70
2016-07-10,75
2016-07-11,97
2016-07-12,60
2016-07-13,125
2016-07-14,59
2016-07-15,106
2016-07-16,57
2016-07-17,63
2016-07-18,70
2016-07-19,110
2016-07-20,76
2016-07-21,111
2016-07-22,66
2016-07-23,68
2016-07-24,31
2016-07-25,58
2016-07-26,140
2016-07-27,85
2016-07-28,173
2016-07-29,95
2016-07-30,62
2016-07-31,97
2016-08-01,77
2016-08-02,141
2016-08-03,231
2016-08-04,73
2016-08-05,1528
2016-08-06,69
2016-08-07,78
2016-08-08,84
2016-08-09,580
2016-08-10,75
2016-08-11,44
2016-08-12,174
2016-08-13,107
2016-08-14,227
2016-08-15,236
2016-08-16,77
2016-08-17,168
2016-08-18,106
2016-08-19,73
2016-08-20,67
2016-08-21,96
2016-08-22,63
2016-08-23,62
2016-08-24,70
2016-08-25,142
2016-08-26,100
2016-08-27,82
2016-08-28,245
2016-08-29,114
2016-08-30,99
2016-08-31,150
2016-09-01,215
2016-09-02,50
2016-09-03,73
2016-09-04,64
2016-09-05,78
2016-09-06,92
2016-09-07,116
2016-09-08,76
2016-09-09,251
2016-09-10,72
2016-09-11,82
2016-09-12,103
2016-09-13,71
2016-09-14,64
2016-09-15,55
2016-09-16,90
2016-09-17,123
2016-09-18,48
2016-09-19,83
2016-09-20,161
2016-09-21,96
2016-09-22,63
2016-09-23,104
2016-09-24,72
2016-09-25,84
2016-09-26,86
2016-09-27,63
2016-09-28,133
2016-09-29,35
2016-09-30,98
2016-10-01,85
2016-10-02,75
2016-10-03,85
2016-10-04,61
2016-10-05,76
2016-10-06,78
2016-10-07,362
2016-10-08,69
2016-10-09,88
2016-10-10,73
2016-10-11,265
2016-10-12,142
2016-10-13,93
2016-10-14,74
2016-10-15,128
2016-10-16,67
2016-10-17,59
2016-10-18,80
2016-10-19,113
2016-10-20,87
2016-10-21,64
2016-10-22,68
2016-10-23,79
2016-10-24,76
2016-10-25,80
2016-10-26,134
2016-10-27,129
2016-10-28,119
2016-10-29,120
2016-10-30,284
2016-10-31,57
2016-11-01,957
2016-11-02,126
2016-11-03,208
2016-11-04,322
2016-11-05,60
2016-11-06,163
2016-11-07,61
2016-11-08,148
2016-11-09,539
2016-11-10,47
2016-11-11,369
2016-11-12,64
2016-11-13,173
2016-11-14,277
2016-11-15,125
2016-11-16,75
2016-11-17,82
2016-11-18,158
2016-11-19,112
2016-11-20,224
2016-11-21,70
2016-11-22,191
2016-11-23,285
2016-11-24,133
2016-11-25,237
2016-11-26,135
2016-11-27,52
2016-11-28,162
2016-11-29,71
2016-11-30,95
2016-12-01,76
2016-12-02,58
2016-12-03,71
2016-12-04,481
2016-12-05,82
2016-12-06,37
2016-12-07,201
2016-12-08,372
2016-12-09,53
2016-12-10,75
2016-12-11,120
2016-12-12,91
2016-12-13,379
2016-12-14,121
2016-12-15,106
2016-12-16,497
2016-12-17,76
2016-12-18,101
2016-12-19,127
2016-12-20,77
2016-12-21,269
2016-12-22,308
2016-12-23,278
2016-12-24,427
2016-12-25,151
2016-12-26,200
2016-12-27,114
2016-12-28,157
2016-12-29,250
2016-12-30,71
2016-12-31,159
2017-01-01,120
2017-01-02,241
2017-01-03,104
2017-01-04,390
2017-01-05,510
2017-01-06,653
2017-01-07,34
2017-01-08,182
2017-01-09,157
2017-01-10,322
2017-01-11,359
2017-01-12,175
2017-01-13,109
2017-01-14,97
2017-01-15,88
2017-01-16,108
2017-01-17,69
2017-01-18,139
2017-01-19,142
2017-01-20,215
2017-01-21,226
2017-01-22,132
2017-01-23,145
2017-01-24,118
2017-01-25,122
2017-01-26,106
2017-01-27,191
2017-01-28,128
2017-01-29,53
2017-01-30,89
2017-01-31,148
2017-02-01,321
2017-02-02,113
2017-02-03,123
2017-02-04,67
2017-02-05,141
2017-02-06,96
2017-02-07,53
2017-02-08,152
2017-02-09,114
2017-02-10,276
2017-02-11,172
2017-02-12,75
2017-02-13,112
2017-02-14,117
2017-02-15,128
2017-02-16,91
2017-02-17,72
2017-02-18,281
2017-02-19,123
2017-02-20,66
2017-02-21,279
2017-02-22,110
2017-02-23,567
2017-02-24,273
2017-02-25,145
2017-02-26,254
2017-02-27,327
2017-02-28,123
2017-03-01,130
2017-03-02,237
2017-03-03,190
2017-03-04,116
2017-03-05,164
2017-03-06,449
2017-03-07,178
2017-03-08,287
2017-03-09,107
2017-03-10,963
2017-03-11,118
2017-03-12,309
2017-03-13,127
2017-03-14,179
2017-03-15,74
2017-03-16,150
2017-03-17,160
2017-03-18,181
2017-03-19,71
2017-03-20,49
2017-03-21,136
2017-03-22,171
2017-03-23,120
2017-03-24,156
2017-03-25,523
2017-03-26,166
2017-03-27,190
2017-03-28,274
2017-03-29,250
2017-03-30,99
2017-03-31,100
2017-04-01,62
2017-04-02,93
2017-04-03,275
2017-04-04,109
2017-04-05,156
2017-04-06,108
2017-04-07,89
2017-04-08,63
2017-04-09,217
2017-04-10,109
2017-04-11,118
2017-04-12,63
2017-04-13,152
2017-04-14,104
2017-04-15,59
2017-04-16,98
2017-04-17,138
2017-04-18,148
2017-04-19,654
2017-04-20,179
2017-04-21,225
2017-04-22,128
2017-04-23,62
2017-04-24,73
2017-04-25,223
2017-04-26,111
2017-04-27,84
2017-04-28,158
2017-04-29,123
2017-04-30,121
2017-05-01,235
2017-05-02,305
2017-05-03,375
2017-05-04,408
2017-05-05,161
2017-05-06,105
2017-05-07,123
2017-05-08,206
2017-05-09,586
2017-05-10,565
2017-05-11,571
2017-05-12,853
2017-05-13,310
2017-05-14,175
2017-05-15,416
2017-05-16,270
2017-05-17,234
2017-05-18,386
2017-05-19,765
2017-05-20,293
2017-05-21,185
2017-05-22,425
2017-05-23,575
2017-05-24,1021
2017-05-25,2589
2017-05-26,719
2017-05-27,1202
2017-05-28,294
2017-05-29,309
2017-05-30,518
2017-05-31,448
2017-06-01,559
2017-06-02,418
2017-06-03,409
2017-06-04,519
2017-06-05,274
2017-06-06,649
2017-06-07,682
2017-06-08,754
2017-06-09,488
2017-06-10,227
2017-06-11,563
2017-06-12,605
2017-06-13,431
2017-06-14,372
2017-06-15,810
2017-06-16,308
2017-06-17,266
2017-06-18,189
2017-06-19,485
2017-06-20,425
2017-06-21,530
2017-06-22,242
2017-06-23,159
2017-06-24,465
2017-06-25,2067
2017-06-26,386
2017-06-27,211
2017-06-28,187
2017-06-29,326
2017-06-30,1106
2017-07-01,304
2017-07-02,303
2017-07-03,7204
2017-07-04,232
2017-07-05,132
2017-07-06,296
2017-07-07,171
2017-07-08,453
2017-07-09,695
2017-07-10,532
2017-07-11,382
2017-07-12,5662
2017-07-13,1624
2017-07-14,533
2017-07-15,374
2017-07-16,380
2017-07-17,294
2017-07-18,506
2017-07-19,1205
2017-07-20,494
2017-07-21,394
2017-07-22,748
2017-07-23,667
2017-07-24,365
2017-07-25,497
2017-07-26,477
2017-07-27,560
2017-07-28,315
2017-07-29,561
2017-07-30,139
2017-07-31,523
2017-08-01,604
2017-08-02,390
2017-08-03,253
2017-08-04,327
2017-08-05,860
2017-08-06,471
2017-08-07,652
2017-08-08,1559
2017-08-09,596
2017-08-10,1278
2017-08-11,1614
2017-08-12,1129
2017-08-13,968
2017-08-14,1590
2017-08-15,1031
2017-08-16,722
2017-08-17,799
2017-08-18,1029
2017-08-19,640
2017-08-20,486
2017-08-21,731
2017-08-22,449
2017-08-23,784
2017-08-24,1112
2017-08-25,392
2017-08-26,496
2017-08-27,497
2017-08-28,614
2017-08-29,1005
2017-08-30,909
2017-08-31,2615
2017-09-01,1074
2017-09-02,903
2017-09-03,702
2017-09-04,1134
2017-09-05,462
2017-09-06,1549
2017-09-07,761
2017-09-08,609
2017-09-09,466
2017-09-10,756
2017-09-11,765
2017-09-12,2066
2017-09-13,2599
2017-09-14,5649
2017-09-15,2488
2017-09-16,4580
2017-09-17,1170
2017-09-18,1492
2017-09-19,817
2017-09-20,1297
2017-09-21,714
2017-09-22,1011
2017-09-23,737
2017-09-24,492
2017-09-25,720
2017-09-26,1646
2017-09-27,1050
2017-09-28,932
2017-09-29,390
2017-09-30,800
2017-10-01,642
2017-10-02,1117
2017-10-03,859
2017-10-04,473
2017-10-05,1035
2017-10-06,686
2017-10-07,643
2017-10-08,502
2017-10-09,654
2017-10-10,792
2017-10-11,1279
2017-10-12,1576
2017-10-13,2923
2017-10-14,1141
2017-10-15,1199
2017-10-16,1045
2017-10-17,552
2017-10-18,834
2017-10-19,656
2017-10-20,1264
2017-10-21,892
2017-10-22,1263
2017-10-23,1781
2017-10-24,1846
2017-10-25,861
2017-10-26,567
2017-10-27,894
2017-10-28,1655
2017-10-29,1159
2017-10-30,2301
2017-10-31,1848
2017-11-01,1067
2017-11-02,2324
2017-11-03,1632
2017-11-04,3546
2017-11-05,2156
2017-11-06,1828
2017-11-07,2344
2017-11-08,3388
2017-11-09,2711
2017-11-10,2967
2017-11-11,2015
2017-11-12,4320
2017-11-13,2505
2017-11-14,1361
2017-11-15,6974
2017-11-16,2656
2017-11-17,2345
2017-11-18,1471
2017-11-19,2593
2017-11-20,2417
2017-11-21,27610
2017-11-22,3132
2017-11-23,1556
2017-11-24,1341
2017-11-25,2070
2017-11-26,2795
2017-11-27,3299
2017-11-28,7064
2017-11-29,31866
2017-11-30,11616
2017-12-01,5697
2017-12-02,2264
2017-12-03,4260
2017-12-04,3122
2017-12-05,3480
2017-12-06,8913
2017-12-07,28323
2017-12-08,20568
2017-12-09,10889
2017-12-10,10530
2017-12-11,16402
2017-12-12,10483
2017-12-13,7359
2017-12-14,8708
2017-12-15,4172
2017-12-16,3775
2017-12-17,3612
2017-12-18,6861
2017-12-19,5781
2017-12-20,12134
2017-12-21,5414
2017-12-22,28257
2017-12-23,6975
2017-12-24,2708
2017-12-25,6245
2017-12-26,5228
2017-12-27,2892
2017-12-28,2946
2017-12-29,3528
2017-12-30,3508
2017-12-31,2867
2018-01-01,2528
2018-01-02,4857
2018-01-03,4500
2018-01-04,2298
2018-01-05,5384
2018-01-06,4513
2018-01-07,5159
2018-01-08,4096
2018-01-09,4381
2018-01-10,3448
2018-01-11,6908
2018-01-12,3033
2018-01-13,2863
2018-01-14,4228
2018-01-15,3177
2018-01-16,11181
2018-01-17,9526
2018-01-18,22249
2018-01-19,5557
2018-01-20,5046
2018-01-21,4363
2018-01-22,2213
2018-01-23,4044
2018-01-24,3265
2018-01-25,7608
2018-01-26,2508
2018-01-27,3091
2018-01-28,3083
2018-01-29,6899
2018-01-30,6059
2018-01-31,6157
2018-02-01,25889
2018-02-02,8180
2018-02-03,5501
2018-02-04,4185
2018-02-05,10150
2018-02-06,10715
2018-02-07,3348
2018-02-08,3495
2018-02-09,1251
2018-02-10,1577
2018-02-11,887
2018-02-12,2245
2018-02-13,2188
2018-02-14,2917
2018-02-15,2925
2018-02-16,3300
2018-02-17,3114
2018-02-18,7158
2018-02-19,2035
2018-02-20,2570
2018-02-21,5345
2018-02-22,1793
2018-02-23,2384
2018-02-24,3613
2018-02-25,2012
2018-02-26,2253
2018-02-27,1609
2018-02-28,3504
2018-03-01,1694
2018-03-02,1297
2018-03-03,1208
2018-03-04,1556
2018-03-05,6157
2018-03-06,2632
2018-03-07,3072
2018-03-08,1685
2018-03-09,3767
2018-03-10,2695
2018-03-11,3024
2018-03-12,1175
2018-03-13,3652
2018-03-14,4251
2018-03-15,4799
2018-03-16,3463
2018-03-17,5436
2018-03-18,2820
2018-03-19,3635
2018-03-20,2017
2018-03-21,1339
2018-03-22,2788
2018-03-23,1413
2018-03-24,1699
2018-03-25,1556
2018-03-26,1092
2018-03-27,3376
2018-03-28,2090
2018-03-29,1944
2018-03-30,1870
2018-03-31,876
2018-04-01,1096
2018-04-02,2746
2018-04-03,1853
2018-04-04,2146
2018-04-05,3313
2018-04-06,1617
2018-04-07,2707
2018-04-08,2658
2018-04-09,1143
2018-04-10,1926
2018-04-11,1285
2018-04-12,3974
2018-04-13,3779
2018-04-14,2364
2018-04-15,1136
2018-04-16,1842
2018-04-17,1547
2018-04-18,3231
2018-04-19,2139
2018-04-20,2848
2018-04-21,4070
2018-04-22,1292
2018-04-23,2925
2018-04-24,3013
2018-04-25,2637
2018-04-26,1922
2018-04-27,1940
2018-04-28,2415
2018-04-29,1508
2018-04-30,983
2018-05-01,1296
2018-05-02,1416
2018-05-03,2060
2018-05-04,2678
2018-05-05,1269
2018-05-06,1127
2018-05-07,2420
2018-05-08,2956
2018-05-09,1290
2018-05-10,982
2018-05-11,1513
2018-05-12,1522
2018-05-13,2084
2018-05-14,1680
2018-05-15,1332
2018-05-16,1467
2018-05-17,1200
2018-05-18,1046
2018-05-19,3207
2018-05-20,3536
2018-05-21,1815
2018-05-22,2144
2018-05-23,2880
2018-05-24,1371
2018-05-25,1495
2018-05-26,1739
2018-05-27,1914
2018-05-28,2543
2018-05-29,922
2018-05-30,1115
2018-05-31,3416
2018-06-01,1871
2018-06-02,2156
2018-06-03,1486
2018-06-04,870
2018-06-05,1710
2018-06-06,1685
2018-06-07,1330
2018-06-08,3411
2018-06-09,1233
2018-06-10,9331
2018-06-11,2088
2018-06-12,2415
2018-06-13,3313
2018-06-14,1802
2018-06-15,1159
2018-06-16,1122
2018-06-17,1150
2018-06-18,4773
2018-06-19,2299
2018-06-20,2672
2018-06-21,1498
2018-06-22,1568
2018-06-23,2372
2018-06-24,2088
2018-06-25,3034
2018-06-26,890
2018-06-27,3183
2018-06-28,2112
2018-06-29,2331
2018-06-30,1649
2018-07-01,1311
2018-07-02,1634
2018-07-03,1480
2018-07-04,890
2018-07-05,1441
2018-07-06,587
2018-07-07,3273
2018-07-08,1533
2018-07-09,1269
2018-07-10,1443
2018-07-11,1063
2018-07-12,4708
2018-07-13,3935
2018-07-14,1260
2018-07-15,1449
2018-07-16,3707
2018-07-17,2889
2018-07-18,3091
2018-07-19,1400
2018-07-20,3278
2018-07-21,3975
2018-07-22,907
2018-07-23,1824
2018-07-24,2235
2018-07-25,5123
2018-07-26,3523
2018-07-27,1938
2018-07-28,970
2018-07-29,1363
2018-07-30,1911
2018-07-31,829
2018-08-01,3479
2018-08-02,1053
2018-08-03,1466
2018-08-04,1684
2018-08-05,1970
2018-08-06,1917
2018-08-07,3129
2018-08-08,1578
2018-08-09,2089
2018-08-10,3280
2018-08-11,1712
2018-08-12,1356
2018-08-13,3137
2018-08-14,3916
2018-08-15,3144
2018-08-16,2500
2018-08-17,4240
2018-08-18,1174
2018-08-19,1483
2018-08-20,4520
2018-08-21,1656
2018-08-22,1871
2018-08-23,1033
2018-08-24,2224
